Range(m),Elevation(degrees),Azimuth(degrees),Reflectivity,Time Stamp(s),Latitude,Longitude,Time Stamp(s)
9.282000000000000028e+00,1.000000000000000000e+00,2.695481250000000273e+02,2.200000000000000000e+01,2.608566498000000138e+03,3.410642016666666620e+01,-1.177120275000000049e+02,2.608645088000000214e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.697431250000000205e+02,1.900000000000000000e+01,2.608566498000000138e+03,3.410642016666666620e+01,-1.177120275000000049e+02,2.608645088000000214e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.696581249999999841e+02,1.900000000000000000e+01,2.608866423999999824e+03,3.410642016666666620e+01,-1.177120275000000049e+02,2.608942188999999871e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.698531249999999773e+02,1.900000000000000000e+01,2.608866423999999824e+03,3.410642016666666620e+01,-1.177120275000000049e+02,2.608942188999999871e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.701383333333333212e+02,1.900000000000000000e+01,2.609366742000000158e+03,3.410642016666666620e+01,-1.177120271666666724e+02,2.609440955000000031e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.703383333333333098e+02,2.200000000000000000e+01,2.609366742000000158e+03,3.410642016666666620e+01,-1.177120271666666724e+02,2.609440955000000031e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.703983333333333121e+02,2.200000000000000000e+01,2.609666667999999845e+03,3.410642016666666620e+01,-1.177120271666666724e+02,2.609739160999999967e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.705983333333333576e+02,8.500000000000000000e+01,2.609666667999999845e+03,3.410642016666666620e+01,-1.177120271666666724e+02,2.609739160999999967e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.698781250000000114e+02,1.900000000000000000e+01,2.609966593999999986e+03,3.410642016666666620e+01,-1.177120271666666724e+02,2.610037507000000005e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.700731250000000045e+02,1.700000000000000000e+01,2.609966593999999986e+03,3.410642016666666620e+01,-1.177120271666666724e+02,2.610037507000000005e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.696981250000000045e+02,1.900000000000000000e+01,2.610266518999999789e+03,3.410642033333333245e+01,-1.177120268333333399e+02,2.610335228999999799e+03
9.291999999999999815e+00,1.000000000000000000e+00,2.698931249999999977e+02,1.900000000000000000e+01,2.610266518999999789e+03,3.410642033333333245e+01,-1.177120268333333399e+02,2.610335228999999799e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.696279166666666924e+02,2.100000000000000000e+01,2.610566444999999931e+03,3.410642033333333245e+01,-1.177120268333333399e+02,2.610640805999999884e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.698179166666666902e+02,1.900000000000000000e+01,2.610566444999999931e+03,3.410642033333333245e+01,-1.177120268333333399e+02,2.610640805999999884e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.697783333333333076e+02,2.100000000000000000e+01,2.611066762999999810e+03,3.410642016666666620e+01,-1.177120268333333399e+02,2.611144878000000062e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.699783333333333530e+02,1.700000000000000000e+01,2.611066762999999810e+03,3.410642016666666620e+01,-1.177120268333333399e+02,2.611144878000000062e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.699881250000000250e+02,1.700000000000000000e+01,2.611366688999999951e+03,3.410642016666666620e+01,-1.177120268333333399e+02,2.611432467000000088e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.701831250000000182e+02,1.900000000000000000e+01,2.611366688999999951e+03,3.410642016666666620e+01,-1.177120268333333399e+02,2.611432467000000088e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.697585416666666447e+02,1.900000000000000000e+01,2.611666615000000093e+03,3.410642016666666620e+01,-1.177120268333333399e+02,2.611730985000000146e+03
9.288000000000000256e+00,1.000000000000000000e+00,2.699635416666666856e+02,1.900000000000000000e+01,2.611666615000000093e+03,3.410642016666666620e+01,-1.177120268333333399e+02,2.611730985000000146e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.697585416666666447e+02,1.900000000000000000e+01,2.611966539999999895e+03,3.410642016666666620e+01,-1.177120268333333399e+02,2.612039251000000149e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.699635416666666856e+02,1.700000000000000000e+01,2.611966539999999895e+03,3.410642016666666620e+01,-1.177120268333333399e+02,2.612039251000000149e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.702583333333333258e+02,2.100000000000000000e+01,2.613066710000000057e+03,3.410641999999999996e+01,-1.177120268333333399e+02,2.613146407000000181e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.704583333333333144e+02,1.900000000000000000e+01,2.613066710000000057e+03,3.410641999999999996e+01,-1.177120268333333399e+02,2.613146407000000181e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.703083333333333371e+02,2.200000000000000000e+01,2.613366636000000199e+03,3.410641950000000122e+01,-1.177120268333333399e+02,2.613445734999999786e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.705083333333333258e+02,1.900000000000000000e+01,2.613366636000000199e+03,3.410641950000000122e+01,-1.177120268333333399e+02,2.613445734999999786e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.698383333333333098e+02,1.900000000000000000e+01,2.613666561999999885e+03,3.410641950000000122e+01,-1.177120268333333399e+02,2.613743429000000106e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.700383333333333553e+02,1.700000000000000000e+01,2.613666561999999885e+03,3.410641950000000122e+01,-1.177120268333333399e+02,2.613743429000000106e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.702883333333332985e+02,2.100000000000000000e+01,2.614466805999999906e+03,3.410641916666666873e+01,-1.177120270000000062e+02,2.614547789000000193e+03
9.295999999999999375e+00,1.000000000000000000e+00,2.704883333333333439e+02,1.900000000000000000e+01,2.614466805999999906e+03,3.410641916666666873e+01,-1.177120270000000062e+02,2.614547789000000193e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.701681250000000318e+02,1.900000000000000000e+01,2.614766731000000163e+03,3.410641916666666873e+01,-1.177120270000000062e+02,2.614840173000000050e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.703631250000000250e+02,2.200000000000000000e+01,2.614766731000000163e+03,3.410641916666666873e+01,-1.177120270000000062e+02,2.614840173000000050e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.704283333333333417e+02,2.100000000000000000e+01,2.615066656999999850e+03,3.410641900000000248e+01,-1.177120271666666724e+02,2.615160311000000092e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.706283333333333303e+02,1.000000000000000000e+02,2.615066656999999850e+03,3.410641900000000248e+01,-1.177120271666666724e+02,2.615160311000000092e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.695983333333333007e+02,2.100000000000000000e+01,2.615366582999999991e+03,3.410641900000000248e+01,-1.177120271666666724e+02,2.615436541999999918e+03
9.257999999999999119e+00,1.000000000000000000e+00,2.697983333333333462e+02,1.900000000000000000e+01,2.615366582999999991e+03,3.410641900000000248e+01,-1.177120271666666724e+02,2.615436541999999918e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.699585416666666333e+02,1.700000000000000000e+01,2.615666507999999794e+03,3.410641900000000248e+01,-1.177120271666666724e+02,2.615745402000000013e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.701635416666666742e+02,1.900000000000000000e+01,2.615666507999999794e+03,3.410641900000000248e+01,-1.177120271666666724e+02,2.615745402000000013e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.698681250000000205e+02,1.900000000000000000e+01,2.616766677999999956e+03,3.410641849999999664e+01,-1.177120273333333387e+02,2.616843166000000110e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.700631250000000136e+02,1.900000000000000000e+01,2.616766677999999956e+03,3.410641849999999664e+01,-1.177120273333333387e+02,2.616843166000000110e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.698483333333333007e+02,1.900000000000000000e+01,2.617066604000000098e+03,3.410641849999999664e+01,-1.177120273333333387e+02,2.617140640000000076e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.700483333333333462e+02,1.900000000000000000e+01,2.617066604000000098e+03,3.410641849999999664e+01,-1.177120273333333387e+02,2.617140640000000076e+03
9.262000000000000455e+00,1.000000000000000000e+00,2.695283333333333076e+02,2.200000000000000000e+01,2.617966381000000183e+03,3.410641833333333039e+01,-1.177120275000000049e+02,2.618035362000000077e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.697283333333333530e+02,1.900000000000000000e+01,2.617966381000000183e+03,3.410641833333333039e+01,-1.177120275000000049e+02,2.618035362000000077e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.696279166666666924e+02,2.100000000000000000e+01,2.619066550999999890e+03,3.410641816666666415e+01,-1.177120271666666724e+02,2.619142996999999923e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.698179166666666902e+02,2.100000000000000000e+01,2.619066550999999890e+03,3.410641816666666415e+01,-1.177120271666666724e+02,2.619142996999999923e+03
9.257999999999999119e+00,1.000000000000000000e+00,2.703081250000000182e+02,2.100000000000000000e+01,2.619266943000000083e+03,3.410641816666666415e+01,-1.177120271666666724e+02,2.619335118999999850e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.705031250000000114e+02,1.700000000000000000e+01,2.619266943000000083e+03,3.410641816666666415e+01,-1.177120271666666724e+02,2.619335118999999850e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.703483333333333007e+02,2.200000000000000000e+01,2.619566869000000224e+03,3.410641816666666415e+01,-1.177120271666666724e+02,2.619644766999999774e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.705483333333333462e+02,1.700000000000000000e+01,2.619566869000000224e+03,3.410641816666666415e+01,-1.177120271666666724e+02,2.619644766999999774e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.701881250000000136e+02,1.900000000000000000e+01,2.620166720000000169e+03,3.410641783333333166e+01,-1.177120271666666724e+02,2.620229636999999911e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.703831250000000068e+02,2.100000000000000000e+01,2.620166720000000169e+03,3.410641783333333166e+01,-1.177120271666666724e+02,2.620229636999999911e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.699981250000000159e+02,1.900000000000000000e+01,2.620766571999999996e+03,3.410641783333333166e+01,-1.177120271666666724e+02,2.620836108999999851e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.701931250000000091e+02,2.100000000000000000e+01,2.620766571999999996e+03,3.410641783333333166e+01,-1.177120271666666724e+02,2.620836108999999851e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.699385416666666515e+02,1.700000000000000000e+01,2.621066496999999799e+03,3.410641783333333166e+01,-1.177120271666666724e+02,2.621145312000000104e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.701435416666666356e+02,1.900000000000000000e+01,2.621066496999999799e+03,3.410641783333333166e+01,-1.177120271666666724e+02,2.621145312000000104e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.705085416666666447e+02,1.900000000000000000e+01,2.621566816000000017e+03,3.410641733333333292e+01,-1.177120273333333387e+02,2.621645871000000170e+03
9.263999999999999346e+00,1.000000000000000000e+00,2.707135416666666856e+02,1.000000000000000000e+02,2.621566816000000017e+03,3.410641733333333292e+01,-1.177120273333333387e+02,2.621645871000000170e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.704579166666666765e+02,1.900000000000000000e+01,2.621866742000000158e+03,3.410641733333333292e+01,-1.177120273333333387e+02,2.621937222999999904e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.706479166666666742e+02,9.100000000000000000e+01,2.621866742000000158e+03,3.410641733333333292e+01,-1.177120273333333387e+02,2.621937222999999904e+03
9.262000000000000455e+00,1.000000000000000000e+00,2.696381250000000023e+02,2.100000000000000000e+01,2.622166666999999961e+03,3.410641716666666667e+01,-1.177120271666666724e+02,2.622242138999999952e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.698331249999999955e+02,1.900000000000000000e+01,2.622166666999999961e+03,3.410641716666666667e+01,-1.177120271666666724e+02,2.622242138999999952e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.699781250000000341e+02,1.700000000000000000e+01,2.622466593000000103e+03,3.410641716666666667e+01,-1.177120271666666724e+02,2.622540434999999889e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.701731250000000273e+02,1.900000000000000000e+01,2.622466593000000103e+03,3.410641716666666667e+01,-1.177120271666666724e+02,2.622540434999999889e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.695983333333333007e+02,2.100000000000000000e+01,2.622766517999999905e+03,3.410641716666666667e+01,-1.177120271666666724e+02,2.622838879999999790e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.697983333333333462e+02,1.900000000000000000e+01,2.622766517999999905e+03,3.410641716666666667e+01,-1.177120271666666724e+02,2.622838879999999790e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.696481249999999932e+02,2.100000000000000000e+01,2.623066444000000047e+03,3.410641700000000043e+01,-1.177120271666666724e+02,2.623148669000000154e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.698431249999999864e+02,1.900000000000000000e+01,2.623066444000000047e+03,3.410641700000000043e+01,-1.177120271666666724e+02,2.623148669000000154e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.701583333333333030e+02,1.900000000000000000e+01,2.623866688000000067e+03,3.410641700000000043e+01,-1.177120271666666724e+02,2.623935605000000123e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.703583333333333485e+02,2.100000000000000000e+01,2.623866688000000067e+03,3.410641700000000043e+01,-1.177120271666666724e+02,2.623935605000000123e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.695983333333333007e+02,2.100000000000000000e+01,2.624166614000000209e+03,3.410641683333333418e+01,-1.177120270000000062e+02,2.624244333000000097e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.697983333333333462e+02,2.100000000000000000e+01,2.624166614000000209e+03,3.410641683333333418e+01,-1.177120270000000062e+02,2.624244333000000097e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.695783333333333189e+02,2.100000000000000000e+01,2.625066390999999840e+03,3.410641683333333418e+01,-1.177120268333333399e+02,2.625143500000000131e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.697783333333333644e+02,1.900000000000000000e+01,2.625066390999999840e+03,3.410641683333333418e+01,-1.177120268333333399e+02,2.625143500000000131e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.699181250000000318e+02,1.700000000000000000e+01,2.625866634999999860e+03,3.410641683333333418e+01,-1.177120268333333399e+02,2.625937612000000172e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.701131250000000250e+02,1.700000000000000000e+01,2.625866634999999860e+03,3.410641683333333418e+01,-1.177120268333333399e+02,2.625937612000000172e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.703181250000000091e+02,2.100000000000000000e+01,2.627566655999999966e+03,3.410641700000000043e+01,-1.177120264999999932e+02,2.627641787000000022e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.705131250000000023e+02,1.700000000000000000e+01,2.627566655999999966e+03,3.410641700000000043e+01,-1.177120264999999932e+02,2.627641787000000022e+03
9.266000000000000014e+00,1.000000000000000000e+00,2.701183333333333394e+02,1.900000000000000000e+01,2.627866582000000108e+03,3.410641700000000043e+01,-1.177120264999999932e+02,2.627940310999999838e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.703183333333333280e+02,2.100000000000000000e+01,2.627866582000000108e+03,3.410641700000000043e+01,-1.177120264999999932e+02,2.627940310999999838e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.695083333333333258e+02,2.200000000000000000e+01,2.628166507999999794e+03,3.410641700000000043e+01,-1.177120268333333399e+02,2.628248766000000160e+03
9.263999999999999346e+00,1.000000000000000000e+00,2.697083333333333144e+02,1.900000000000000000e+01,2.628166507999999794e+03,3.410641700000000043e+01,-1.177120268333333399e+02,2.628248766000000160e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.699983333333333348e+02,1.700000000000000000e+01,2.628966751999999815e+03,3.410641700000000043e+01,-1.177120268333333399e+02,2.629047579000000042e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.701983333333333235e+02,2.100000000000000000e+01,2.628966751999999815e+03,3.410641700000000043e+01,-1.177120268333333399e+02,2.629047579000000042e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.701483333333333121e+02,1.900000000000000000e+01,2.629266677000000072e+03,3.410641716666666667e+01,-1.177120266666666737e+02,2.629334933999999976e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.703483333333333576e+02,2.200000000000000000e+01,2.629266677000000072e+03,3.410641716666666667e+01,-1.177120266666666737e+02,2.629334933999999976e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.698881250000000023e+02,1.900000000000000000e+01,2.629566603000000214e+03,3.410641716666666667e+01,-1.177120266666666737e+02,2.629633734999999888e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.700831249999999955e+02,1.700000000000000000e+01,2.629566603000000214e+03,3.410641716666666667e+01,-1.177120266666666737e+02,2.629633734999999888e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.696487500000000068e+02,1.900000000000000000e+01,2.630466379999999845e+03,3.410641749999999917e+01,-1.177120263333333270e+02,2.630549359999999979e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.698587499999999864e+02,1.900000000000000000e+01,2.630466379999999845e+03,3.410641749999999917e+01,-1.177120263333333270e+02,2.630549359999999979e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.698981249999999932e+02,1.900000000000000000e+01,2.631266623999999865e+03,3.410641783333333166e+01,-1.177120263333333270e+02,2.631337634999999864e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.700931249999999864e+02,1.700000000000000000e+01,2.631266623999999865e+03,3.410641783333333166e+01,-1.177120263333333270e+02,2.631337634999999864e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.703785416666666492e+02,2.100000000000000000e+01,2.631467016999999942e+03,3.410641783333333166e+01,-1.177120263333333270e+02,2.631550122000000101e+03
9.291999999999999815e+00,1.000000000000000000e+00,2.705835416666666333e+02,5.600000000000000000e+01,2.631467016999999942e+03,3.410641783333333166e+01,-1.177120263333333270e+02,2.631550122000000101e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.703285416666666379e+02,2.200000000000000000e+01,2.632966644000000088e+03,3.410641833333333039e+01,-1.177120263333333270e+02,2.633043114999999943e+03
9.289999999999999147e+00,1.000000000000000000e+00,2.705335416666666788e+02,1.700000000000000000e+01,2.632966644000000088e+03,3.410641833333333039e+01,-1.177120263333333270e+02,2.633043114999999943e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.698581250000000296e+02,1.900000000000000000e+01,2.633266571000000113e+03,3.410641866666666999e+01,-1.177120261666666607e+02,2.633339397000000190e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.700531250000000227e+02,1.700000000000000000e+01,2.633266571000000113e+03,3.410641866666666999e+01,-1.177120261666666607e+02,2.633339397000000190e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.702083333333333144e+02,1.900000000000000000e+01,2.634366739999999936e+03,3.410641916666666873e+01,-1.177120256666666620e+02,2.634447050000000218e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.704083333333333599e+02,2.100000000000000000e+01,2.634366739999999936e+03,3.410641916666666873e+01,-1.177120256666666620e+02,2.634447050000000218e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.702585416666666447e+02,2.100000000000000000e+01,2.634666665000000194e+03,3.410641916666666873e+01,-1.177120256666666620e+02,2.634734762999999930e+03
9.288000000000000256e+00,1.000000000000000000e+00,2.704635416666666856e+02,1.900000000000000000e+01,2.634666665000000194e+03,3.410641916666666873e+01,-1.177120256666666620e+02,2.634734762999999930e+03
9.268000000000000682e+00,1.000000000000000000e+00,2.702485416666666538e+02,1.900000000000000000e+01,2.634966590999999880e+03,3.410641916666666873e+01,-1.177120256666666620e+02,2.635032741999999871e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.704535416666666379e+02,1.900000000000000000e+01,2.634966590999999880e+03,3.410641916666666873e+01,-1.177120256666666620e+02,2.635032741999999871e+03
9.268000000000000682e+00,1.000000000000000000e+00,2.703783333333333303e+02,2.100000000000000000e+01,2.636066761000000042e+03,3.410641950000000122e+01,-1.177120254999999958e+02,2.636142697000000226e+03
9.289999999999999147e+00,1.000000000000000000e+00,2.705783333333333189e+02,4.700000000000000000e+01,2.636066761000000042e+03,3.410641950000000122e+01,-1.177120254999999958e+02,2.636142697000000226e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.702283333333333530e+02,1.900000000000000000e+01,2.636366685999999845e+03,3.410641999999999996e+01,-1.177120251666666633e+02,2.636440568999999869e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.704283333333333417e+02,2.100000000000000000e+01,2.636366685999999845e+03,3.410641999999999996e+01,-1.177120251666666633e+02,2.636440568999999869e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.697779166666666697e+02,1.900000000000000000e+01,2.636666611999999986e+03,3.410641999999999996e+01,-1.177120251666666633e+02,2.636738084000000072e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.699679166666666674e+02,1.700000000000000000e+01,2.636666611999999986e+03,3.410641999999999996e+01,-1.177120251666666633e+02,2.636738084000000072e+03
9.268000000000000682e+00,1.000000000000000000e+00,2.703983333333333121e+02,1.900000000000000000e+01,2.637766782000000148e+03,3.410641966666666747e+01,-1.177120254999999958e+02,2.637844514999999774e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.705983333333333576e+02,7.100000000000000000e+01,2.637766782000000148e+03,3.410641966666666747e+01,-1.177120254999999958e+02,2.637844514999999774e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.701883333333333326e+02,1.900000000000000000e+01,2.638366633000000093e+03,3.410642016666666620e+01,-1.177120253333333295e+02,2.638440513000000010e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.703883333333333212e+02,2.100000000000000000e+01,2.638366633000000093e+03,3.410642016666666620e+01,-1.177120253333333295e+02,2.638440513000000010e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.703983333333333121e+02,2.100000000000000000e+01,2.640066654000000199e+03,3.410642049999999870e+01,-1.177120251666666633e+02,2.640135616999999911e+03
9.291999999999999815e+00,1.000000000000000000e+00,2.705983333333333576e+02,8.500000000000000000e+01,2.640066654000000199e+03,3.410642049999999870e+01,-1.177120251666666633e+02,2.640135616999999911e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.696987500000000182e+02,1.900000000000000000e+01,2.640366579999999885e+03,3.410642016666666620e+01,-1.177120256666666620e+02,2.640442763999999897e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.699087499999999977e+02,1.900000000000000000e+01,2.640366579999999885e+03,3.410642016666666620e+01,-1.177120256666666620e+02,2.640442763999999897e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.703483333333333007e+02,2.200000000000000000e+01,2.641166823999999906e+03,3.410641999999999996e+01,-1.177120259999999945e+02,2.641238628999999946e+03
9.289999999999999147e+00,1.000000000000000000e+00,2.705483333333333462e+02,1.700000000000000000e+01,2.641166823999999906e+03,3.410641999999999996e+01,-1.177120259999999945e+02,2.641238628999999946e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.695983333333333007e+02,1.900000000000000000e+01,2.641466750000000047e+03,3.410641999999999996e+01,-1.177120259999999945e+02,2.641539707999999791e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.697983333333333462e+02,1.900000000000000000e+01,2.641466750000000047e+03,3.410641999999999996e+01,-1.177120259999999945e+02,2.641539707999999791e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.696683333333333508e+02,1.900000000000000000e+01,2.641766676000000189e+03,3.410641999999999996e+01,-1.177120259999999945e+02,2.641837981000000127e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.698683333333333394e+02,1.900000000000000000e+01,2.641766676000000189e+03,3.410641999999999996e+01,-1.177120259999999945e+02,2.641837981000000127e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.701183333333333394e+02,1.700000000000000000e+01,2.642066600999999991e+03,3.410642016666666620e+01,-1.177120261666666607e+02,2.642146925999999894e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.703183333333333280e+02,2.200000000000000000e+01,2.642066600999999991e+03,3.410642016666666620e+01,-1.177120261666666607e+02,2.642146925999999894e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.699779166666667152e+02,1.900000000000000000e+01,2.642366527000000133e+03,3.410642016666666620e+01,-1.177120261666666607e+02,2.642445592000000033e+03
9.268000000000000682e+00,1.000000000000000000e+00,2.701679166666667129e+02,1.900000000000000000e+01,2.642366527000000133e+03,3.410642016666666620e+01,-1.177120261666666607e+02,2.642445592000000033e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.699983333333333348e+02,1.700000000000000000e+01,2.642666451999999936e+03,3.410642016666666620e+01,-1.177120261666666607e+02,2.642732532999999876e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.701983333333333235e+02,2.100000000000000000e+01,2.642666451999999936e+03,3.410642016666666620e+01,-1.177120261666666607e+02,2.642732532999999876e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.696987500000000182e+02,1.900000000000000000e+01,2.642966378000000077e+03,3.410642016666666620e+01,-1.177120261666666607e+02,2.643030964999999924e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.699087499999999977e+02,1.900000000000000000e+01,2.642966378000000077e+03,3.410642016666666620e+01,-1.177120261666666607e+02,2.643030964999999924e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.701085416666666674e+02,1.700000000000000000e+01,2.643466696999999840e+03,3.410642083333333119e+01,-1.177120256666666620e+02,2.643532800999999836e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.703135416666666515e+02,2.200000000000000000e+01,2.643466696999999840e+03,3.410642083333333119e+01,-1.177120256666666620e+02,2.643532800999999836e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.695283333333333076e+02,2.200000000000000000e+01,2.643766622000000098e+03,3.410642083333333119e+01,-1.177120256666666620e+02,2.643840148000000227e+03
9.268000000000000682e+00,1.000000000000000000e+00,2.697283333333333530e+02,2.100000000000000000e+01,2.643766622000000098e+03,3.410642083333333119e+01,-1.177120256666666620e+02,2.643840148000000227e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.697383333333333439e+02,1.900000000000000000e+01,2.644066547999999784e+03,3.410642083333333119e+01,-1.177120256666666620e+02,2.644139019000000189e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.699383333333333326e+02,1.700000000000000000e+01,2.644066547999999784e+03,3.410642083333333119e+01,-1.177120256666666620e+02,2.644139019000000189e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.702283333333333530e+02,1.900000000000000000e+01,2.645166717999999946e+03,3.410642133333332993e+01,-1.177120254999999958e+02,2.645246215000000120e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.704283333333333417e+02,2.100000000000000000e+01,2.645166717999999946e+03,3.410642133333332993e+01,-1.177120254999999958e+02,2.645246215000000120e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.701483333333333121e+02,1.900000000000000000e+01,2.645766568999999890e+03,3.410642133333332993e+01,-1.177120254999999958e+02,2.645846482999999807e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.703483333333333576e+02,2.200000000000000000e+01,2.645766568999999890e+03,3.410642133333332993e+01,-1.177120254999999958e+02,2.645846482999999807e+03
9.268000000000000682e+00,1.000000000000000000e+00,2.696083333333333485e+02,1.900000000000000000e+01,2.646066495000000032e+03,3.410642133333332993e+01,-1.177120254999999958e+02,2.646129911999999877e+03
