Range(m),Elevation(degrees),Azimuth(degrees),Reflectivity,Time Stamp(s),Latitude,Longitude,Time Stamp(s)
1.321599999999999930e+01,1.000000000000000000e+00,9.019312499999999488e+01,1.900000000000000000e+01,2.249316640000000007e+03,3.410640750000000310e+01,-1.177120204999999942e+02,2.249396190999999817e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.018812500000001364e+01,1.900000000000000000e+01,2.249616566000000148e+03,3.410640750000000310e+01,-1.177120204999999942e+02,2.249694527999999991e+03
1.322000000000000064e+01,1.000000000000000000e+00,9.038312500000000682e+01,2.300000000000000000e+01,2.249616566000000148e+03,3.410640750000000310e+01,-1.177120204999999942e+02,2.249694527999999991e+03
1.260599999999999987e+01,1.000000000000000000e+00,8.951812500000001194e+01,8.900000000000000000e+01,2.249916490999999951e+03,3.410640750000000310e+01,-1.177120204999999942e+02,2.249992803000000094e+03
1.265799999999999947e+01,1.000000000000000000e+00,8.971312500000000512e+01,1.000000000000000000e+02,2.249916490999999951e+03,3.410640750000000310e+01,-1.177120204999999942e+02,2.249992803000000094e+03
1.322400000000000020e+01,1.000000000000000000e+00,9.039833333333334053e+01,2.500000000000000000e+01,2.250716734999999971e+03,3.410640699999999725e+01,-1.177120194999999967e+02,2.250793767000000116e+03
1.324000000000000021e+01,1.000000000000000000e+00,9.059833333333334338e+01,2.300000000000000000e+01,2.250716734999999971e+03,3.410640699999999725e+01,-1.177120194999999967e+02,2.250793767000000116e+03
1.323199999999999932e+01,1.000000000000000000e+00,9.017833333333334167e+01,2.100000000000000000e+01,2.251016661000000113e+03,3.410640699999999725e+01,-1.177120194999999967e+02,2.251091132999999900e+03
1.322400000000000020e+01,1.000000000000000000e+00,9.037833333333333030e+01,2.300000000000000000e+01,2.251016661000000113e+03,3.410640699999999725e+01,-1.177120194999999967e+02,2.251091132999999900e+03
1.260399999999999920e+01,1.000000000000000000e+00,8.951833333333334508e+01,9.100000000000000000e+01,2.251616512000000057e+03,3.410640666666666476e+01,-1.177120184999999992e+02,2.251696616000000176e+03
1.264199999999999946e+01,1.000000000000000000e+00,8.971833333333333371e+01,1.000000000000000000e+02,2.251616512000000057e+03,3.410640666666666476e+01,-1.177120184999999992e+02,2.251696616000000176e+03
1.276999999999999957e+01,1.000000000000000000e+00,8.975833333333333997e+01,1.000000000000000000e+02,2.251916438000000198e+03,3.410640666666666476e+01,-1.177120184999999992e+02,2.251984735000000001e+03
1.290799999999999947e+01,1.000000000000000000e+00,8.995833333333334281e+01,9.900000000000000000e+01,2.251916438000000198e+03,3.410640666666666476e+01,-1.177120184999999992e+02,2.251984735000000001e+03
1.307799999999999940e+01,1.000000000000000000e+00,9.011833333333333940e+01,2.500000000000000000e+01,2.252416756000000078e+03,3.410640616666666602e+01,-1.177120175000000017e+02,2.252495859000000110e+03
1.322400000000000020e+01,1.000000000000000000e+00,9.031833333333334224e+01,2.300000000000000000e+01,2.252416756000000078e+03,3.410640616666666602e+01,-1.177120175000000017e+02,2.252495859000000110e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.037833333333334451e+01,2.300000000000000000e+01,2.252716682000000219e+03,3.410640616666666602e+01,-1.177120175000000017e+02,2.252793428999999833e+03
1.323799999999999955e+01,1.000000000000000000e+00,9.057833333333333314e+01,2.300000000000000000e+01,2.252716682000000219e+03,3.410640616666666602e+01,-1.177120175000000017e+02,2.252793428999999833e+03
1.259600000000000009e+01,1.000000000000000000e+00,8.958833333333333826e+01,1.000000000000000000e+02,2.253016607999999906e+03,3.410640616666666602e+01,-1.177120175000000017e+02,2.253091953999999987e+03
1.283000000000000007e+01,1.000000000000000000e+00,8.978833333333334110e+01,1.000000000000000000e+02,2.253016607999999906e+03,3.410640616666666602e+01,-1.177120175000000017e+02,2.253091953999999987e+03
1.299399999999999977e+01,1.000000000000000000e+00,9.004833333333334622e+01,4.000000000000000000e+01,2.253316533000000163e+03,3.410640583333333353e+01,-1.177120161666666718e+02,2.253390132999999878e+03
1.322400000000000020e+01,1.000000000000000000e+00,9.024833333333333485e+01,2.500000000000000000e+01,2.253316533000000163e+03,3.410640583333333353e+01,-1.177120161666666718e+02,2.253390132999999878e+03
1.280199999999999960e+01,1.000000000000000000e+00,8.975833333333333997e+01,1.000000000000000000e+02,2.253616458999999850e+03,3.410640583333333353e+01,-1.177120161666666718e+02,2.253688642999999956e+03
1.290399999999999991e+01,1.000000000000000000e+00,8.995833333333334281e+01,9.900000000000000000e+01,2.253616458999999850e+03,3.410640583333333353e+01,-1.177120161666666718e+02,2.253688642999999956e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.022833333333333883e+01,2.300000000000000000e+01,2.254416702999999870e+03,3.410640533333333480e+01,-1.177120149999999938e+02,2.254488370000000032e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.042833333333334167e+01,2.500000000000000000e+01,2.254416702999999870e+03,3.410640533333333480e+01,-1.177120149999999938e+02,2.254488370000000032e+03
1.259600000000000009e+01,1.000000000000000000e+00,8.962833333333334451e+01,9.900000000000000000e+01,2.254716629000000012e+03,3.410640533333333480e+01,-1.177120149999999938e+02,2.254795897999999852e+03
1.287800000000000011e+01,1.000000000000000000e+00,8.982833333333333314e+01,1.000000000000000000e+02,2.254716629000000012e+03,3.410640533333333480e+01,-1.177120149999999938e+02,2.254795897999999852e+03
1.261200000000000010e+01,1.000000000000000000e+00,8.952833333333333599e+01,9.100000000000000000e+01,2.255616406000000097e+03,3.410640500000000230e+01,-1.177120139999999964e+02,2.255690258999999969e+03
1.268599999999999994e+01,1.000000000000000000e+00,8.972833333333333883e+01,1.000000000000000000e+02,2.255616406000000097e+03,3.410640500000000230e+01,-1.177120139999999964e+02,2.255690258999999969e+03
1.323199999999999932e+01,1.000000000000000000e+00,9.036833333333333940e+01,2.500000000000000000e+01,2.256116723999999977e+03,3.410640433333333021e+01,-1.177120131666666651e+02,2.256201638999999886e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.056833333333334224e+01,2.300000000000000000e+01,2.256116723999999977e+03,3.410640433333333021e+01,-1.177120131666666651e+02,2.256201638999999886e+03
1.320199999999999996e+01,1.000000000000000000e+00,9.018833333333334679e+01,2.100000000000000000e+01,2.256416650000000118e+03,3.410640433333333021e+01,-1.177120131666666651e+02,2.256489219000000048e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.038833333333333542e+01,2.300000000000000000e+01,2.256416650000000118e+03,3.410640433333333021e+01,-1.177120131666666651e+02,2.256489219000000048e+03
1.290399999999999991e+01,1.000000000000000000e+00,8.991833333333333655e+01,9.900000000000000000e+01,2.256716574999999921e+03,3.410640433333333021e+01,-1.177120131666666651e+02,2.256787683999999899e+03
1.307399999999999984e+01,1.000000000000000000e+00,9.011833333333333940e+01,2.300000000000000000e+01,2.256716574999999921e+03,3.410640433333333021e+01,-1.177120131666666651e+02,2.256787683999999899e+03
1.259999999999999964e+01,1.000000000000000000e+00,8.957833333333333314e+01,9.700000000000000000e+01,2.257316427000000203e+03,3.410640366666666523e+01,-1.177120121666666677e+02,2.257397496000000046e+03
1.282600000000000051e+01,1.000000000000000000e+00,8.977833333333333599e+01,1.000000000000000000e+02,2.257316427000000203e+03,3.410640366666666523e+01,-1.177120121666666677e+02,2.257397496000000046e+03
1.272600000000000087e+01,1.000000000000000000e+00,8.973833333333334394e+01,1.000000000000000000e+02,2.258416596000000027e+03,3.410640300000000025e+01,-1.177120113333333364e+02,2.258694857999999840e+03
1.290399999999999991e+01,1.000000000000000000e+00,8.993833333333333258e+01,1.000000000000000000e+02,2.258416596000000027e+03,3.410640300000000025e+01,-1.177120113333333364e+02,2.258694857999999840e+03
1.291200000000000081e+01,1.000000000000000000e+00,8.997833333333333883e+01,9.500000000000000000e+01,2.258716522000000168e+03,3.410640300000000025e+01,-1.177120113333333364e+02,2.258947799000000032e+03
1.324600000000000044e+01,1.000000000000000000e+00,9.017833333333334167e+01,1.900000000000000000e+01,2.258716522000000168e+03,3.410640300000000025e+01,-1.177120113333333364e+02,2.258947799000000032e+03
1.322600000000000087e+01,1.000000000000000000e+00,9.029854166666667936e+01,2.500000000000000000e+01,2.259216840999999931e+03,3.410640266666666776e+01,-1.177120105000000052e+02,2.259290247999999792e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.050354166666667766e+01,2.300000000000000000e+01,2.259216840999999931e+03,3.410640266666666776e+01,-1.177120105000000052e+02,2.259290247999999792e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.034833333333334338e+01,2.300000000000000000e+01,2.259816691999999875e+03,3.410640266666666776e+01,-1.177120105000000052e+02,2.259886578999999983e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.054833333333333201e+01,2.300000000000000000e+01,2.259816691999999875e+03,3.410640266666666776e+01,-1.177120105000000052e+02,2.259886578999999983e+03
1.322199999999999953e+01,1.000000000000000000e+00,9.022833333333333883e+01,2.300000000000000000e+01,2.260116618000000017e+03,3.410640233333333526e+01,-1.177120098333333402e+02,2.260195338999999876e+03
1.323799999999999955e+01,1.000000000000000000e+00,9.042833333333334167e+01,2.500000000000000000e+01,2.260116618000000017e+03,3.410640233333333526e+01,-1.177120098333333402e+02,2.260195338999999876e+03
1.302200000000000024e+01,1.000000000000000000e+00,9.007791666666666686e+01,3.600000000000000000e+01,2.260416542999999820e+03,3.410640233333333526e+01,-1.177120098333333402e+02,2.260493343000000095e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.026791666666666458e+01,2.500000000000000000e+01,2.260416542999999820e+03,3.410640233333333526e+01,-1.177120098333333402e+02,2.260493343000000095e+03
1.299799999999999933e+01,1.000000000000000000e+00,9.006812500000000909e+01,3.100000000000000000e+01,2.261516712999999982e+03,3.410640200000000277e+01,-1.177120089999999948e+02,2.261590434000000187e+03
1.324000000000000021e+01,1.000000000000000000e+00,9.026312500000000227e+01,2.500000000000000000e+01,2.261516712999999982e+03,3.410640200000000277e+01,-1.177120089999999948e+02,2.261590434000000187e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.028854166666667425e+01,2.500000000000000000e+01,2.261816637999999784e+03,3.410640200000000277e+01,-1.177120089999999948e+02,2.261889083999999912e+03
1.323799999999999955e+01,1.000000000000000000e+00,9.049354166666667254e+01,2.500000000000000000e+01,2.261816637999999784e+03,3.410640200000000277e+01,-1.177120089999999948e+02,2.261889083999999912e+03
1.283399999999999963e+01,1.000000000000000000e+00,8.979833333333334622e+01,1.000000000000000000e+02,2.262116563999999926e+03,3.410640183333333653e+01,-1.177120081666666636e+02,2.262186835999999857e+03
1.291200000000000081e+01,1.000000000000000000e+00,8.999833333333333485e+01,9.500000000000000000e+01,2.262116563999999926e+03,3.410640183333333653e+01,-1.177120081666666636e+02,2.262186835999999857e+03
1.260399999999999920e+01,1.000000000000000000e+00,8.964854166666667368e+01,1.000000000000000000e+02,2.262716414999999870e+03,3.410640183333333653e+01,-1.177120081666666636e+02,2.262791029999999864e+03
1.289400000000000013e+01,1.000000000000000000e+00,8.985354166666667197e+01,1.000000000000000000e+02,2.262716414999999870e+03,3.410640183333333653e+01,-1.177120081666666636e+02,2.262791029999999864e+03
1.323199999999999932e+01,1.000000000000000000e+00,9.043812500000001364e+01,2.500000000000000000e+01,2.263216734000000088e+03,3.410640149999999693e+01,-1.177120074999999986e+02,2.263300575000000208e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.063312500000000682e+01,2.100000000000000000e+01,2.263216734000000088e+03,3.410640149999999693e+01,-1.177120074999999986e+02,2.263300575000000208e+03
1.322000000000000064e+01,1.000000000000000000e+00,9.027833333333333599e+01,2.500000000000000000e+01,2.263516658999999891e+03,3.410640149999999693e+01,-1.177120074999999986e+02,2.263593061999999918e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.047833333333333883e+01,2.500000000000000000e+01,2.263516658999999891e+03,3.410640149999999693e+01,-1.177120074999999986e+02,2.263593061999999918e+03
1.260399999999999920e+01,1.000000000000000000e+00,8.950833333333333997e+01,9.100000000000000000e+01,2.263816585000000032e+03,3.410640149999999693e+01,-1.177120074999999986e+02,2.263890721000000212e+03
1.261999999999999922e+01,1.000000000000000000e+00,8.970833333333334281e+01,1.000000000000000000e+02,2.263816585000000032e+03,3.410640149999999693e+01,-1.177120074999999986e+02,2.263890721000000212e+03
1.288199999999999967e+01,1.000000000000000000e+00,8.982833333333333314e+01,1.000000000000000000e+02,2.264116511000000173e+03,3.410640116666666444e+01,-1.177120066666666673e+02,2.264192284000000200e+03
1.291999999999999993e+01,1.000000000000000000e+00,9.002833333333333599e+01,7.200000000000000000e+01,2.264116511000000173e+03,3.410640116666666444e+01,-1.177120066666666673e+02,2.264192284000000200e+03
1.323199999999999932e+01,1.000000000000000000e+00,9.024854166666666799e+01,2.500000000000000000e+01,2.265516606000000138e+03,3.410640083333333195e+01,-1.177120063333333349e+02,2.265593875000000025e+03
1.322199999999999953e+01,1.000000000000000000e+00,9.045354166666666629e+01,2.500000000000000000e+01,2.265516606000000138e+03,3.410640083333333195e+01,-1.177120063333333349e+02,2.265593875000000025e+03
1.290399999999999991e+01,1.000000000000000000e+00,8.993812500000001364e+01,1.000000000000000000e+02,2.265816531999999825e+03,3.410640083333333195e+01,-1.177120063333333349e+02,2.265893151000000216e+03
1.313400000000000034e+01,1.000000000000000000e+00,9.013312500000000682e+01,2.300000000000000000e+01,2.265816531999999825e+03,3.410640083333333195e+01,-1.177120063333333349e+02,2.265893151000000216e+03
1.323799999999999955e+01,1.000000000000000000e+00,9.044875000000000398e+01,2.500000000000000000e+01,2.266616775999999845e+03,3.410640033333333321e+01,-1.177120058333333361e+02,2.266691801999999825e+03
1.323399999999999999e+01,1.000000000000000000e+00,9.065874999999999773e+01,2.100000000000000000e+01,2.266616775999999845e+03,3.410640033333333321e+01,-1.177120058333333361e+02,2.266691801999999825e+03
1.288400000000000034e+01,1.000000000000000000e+00,8.983812500000000512e+01,1.000000000000000000e+02,2.266916701000000103e+03,3.410640033333333321e+01,-1.177120058333333361e+02,2.266995101999999861e+03
1.293999999999999950e+01,1.000000000000000000e+00,9.003312499999999829e+01,6.100000000000000000e+01,2.266916701000000103e+03,3.410640033333333321e+01,-1.177120058333333361e+02,2.266995101999999861e+03
1.323199999999999932e+01,1.000000000000000000e+00,9.026833333333334508e+01,2.500000000000000000e+01,2.267216626999999789e+03,3.410640000000000072e+01,-1.177120053333333374e+02,2.267292574999999943e+03
1.324200000000000088e+01,1.000000000000000000e+00,9.046833333333333371e+01,2.500000000000000000e+01,2.267216626999999789e+03,3.410640000000000072e+01,-1.177120053333333374e+02,2.267292574999999943e+03
1.290399999999999991e+01,1.000000000000000000e+00,8.998812500000001080e+01,9.500000000000000000e+01,2.267516552000000047e+03,3.410640000000000072e+01,-1.177120053333333374e+02,2.267589797999999973e+03
1.322400000000000020e+01,1.000000000000000000e+00,9.018312500000000398e+01,1.900000000000000000e+01,2.267516552000000047e+03,3.410640000000000072e+01,-1.177120053333333374e+02,2.267589797999999973e+03
1.289199999999999946e+01,1.000000000000000000e+00,8.995833333333334281e+01,9.900000000000000000e+01,2.267816478000000188e+03,3.410640000000000072e+01,-1.177120053333333374e+02,2.267895280000000184e+03
1.320800000000000018e+01,1.000000000000000000e+00,9.015833333333333144e+01,1.900000000000000000e+01,2.267816478000000188e+03,3.410640000000000072e+01,-1.177120053333333374e+02,2.267895280000000184e+03
1.321799999999999997e+01,1.000000000000000000e+00,9.018812500000001364e+01,1.900000000000000000e+01,2.268316796999999951e+03,3.410639966666666822e+01,-1.177120050000000049e+02,2.268397289999999884e+03
1.323199999999999932e+01,1.000000000000000000e+00,9.038312500000000682e+01,2.300000000000000000e+01,2.268316796999999951e+03,3.410639966666666822e+01,-1.177120050000000049e+02,2.268397289999999884e+03
1.307000000000000028e+01,1.000000000000000000e+00,9.010833333333333428e+01,2.500000000000000000e+01,2.268616722000000209e+03,3.410639966666666822e+01,-1.177120050000000049e+02,2.268695614000000205e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.030833333333333712e+01,2.500000000000000000e+01,2.268616722000000209e+03,3.410639966666666822e+01,-1.177120050000000049e+02,2.268695614000000205e+03
1.320800000000000018e+01,1.000000000000000000e+00,9.017812500000000853e+01,1.900000000000000000e+01,2.268916647999999896e+03,3.410639966666666822e+01,-1.177120050000000049e+02,2.268993117999999868e+03
1.323199999999999932e+01,1.000000000000000000e+00,9.037312500000000171e+01,2.300000000000000000e+01,2.268916647999999896e+03,3.410639966666666822e+01,-1.177120050000000049e+02,2.268993117999999868e+03
1.278200000000000003e+01,1.000000000000000000e+00,8.976833333333334508e+01,1.000000000000000000e+02,2.269216573000000153e+03,3.410639933333333573e+01,-1.177120045000000061e+02,2.269290528999999879e+03
1.290399999999999991e+01,1.000000000000000000e+00,8.996833333333333371e+01,9.700000000000000000e+01,2.269216573000000153e+03,3.410639933333333573e+01,-1.177120045000000061e+02,2.269290528999999879e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.037833333333334451e+01,2.300000000000000000e+01,2.269516498999999840e+03,3.410639933333333573e+01,-1.177120045000000061e+02,2.269588959000000159e+03
1.322000000000000064e+01,1.000000000000000000e+00,9.057833333333333314e+01,2.300000000000000000e+01,2.269516498999999840e+03,3.410639933333333573e+01,-1.177120045000000061e+02,2.269588959000000159e+03
1.260399999999999920e+01,1.000000000000000000e+00,8.953812500000000796e+01,9.100000000000000000e+01,2.269816424999999981e+03,3.410639933333333573e+01,-1.177120045000000061e+02,2.269887387000000217e+03
1.268999999999999950e+01,1.000000000000000000e+00,8.973312500000000114e+01,1.000000000000000000e+02,2.269816424999999981e+03,3.410639933333333573e+01,-1.177120045000000061e+02,2.269887387000000217e+03
1.260399999999999920e+01,1.000000000000000000e+00,8.960854166666666742e+01,9.700000000000000000e+01,2.270116349999999784e+03,3.410639900000000324e+01,-1.177120039999999932e+02,2.270195784999999887e+03
1.286999999999999922e+01,1.000000000000000000e+00,8.981354166666666572e+01,1.000000000000000000e+02,2.270116349999999784e+03,3.410639900000000324e+01,-1.177120039999999932e+02,2.270195784999999887e+03
1.259200000000000053e+01,1.000000000000000000e+00,8.959833333333334338e+01,9.900000000000000000e+01,2.270616669000000002e+03,3.410639900000000324e+01,-1.177120039999999932e+02,2.270689739999999802e+03
1.285399999999999920e+01,1.000000000000000000e+00,8.979833333333333201e+01,1.000000000000000000e+02,2.270616669000000002e+03,3.410639900000000324e+01,-1.177120039999999932e+02,2.270689739999999802e+03
1.277200000000000024e+01,1.000000000000000000e+00,8.975833333333333997e+01,1.000000000000000000e+02,2.270916593999999805e+03,3.410639900000000324e+01,-1.177120039999999932e+02,2.271005000000000109e+03
1.289199999999999946e+01,1.000000000000000000e+00,8.995833333333334281e+01,1.000000000000000000e+02,2.270916593999999805e+03,3.410639900000000324e+01,-1.177120039999999932e+02,2.271005000000000109e+03
1.260399999999999920e+01,1.000000000000000000e+00,8.951833333333334508e+01,9.100000000000000000e+01,2.271516445000000203e+03,3.410639866666666364e+01,-1.177120033333333282e+02,2.271591159000000061e+03
1.264600000000000080e+01,1.000000000000000000e+00,8.971833333333333371e+01,1.000000000000000000e+02,2.271516445000000203e+03,3.410639866666666364e+01,-1.177120033333333282e+02,2.271591159000000061e+03
1.290000000000000036e+01,1.000000000000000000e+00,8.984833333333334338e+01,1.000000000000000000e+02,2.271816370999999890e+03,3.410639866666666364e+01,-1.177120033333333282e+02,2.271889209999999821e+03
1.297799999999999976e+01,1.000000000000000000e+00,9.004833333333333201e+01,4.200000000000000000e+01,2.271816370999999890e+03,3.410639866666666364e+01,-1.177120033333333282e+02,2.271889209999999821e+03
1.323399999999999999e+01,1.000000000000000000e+00,9.034812500000001023e+01,2.300000000000000000e+01,2.272316690000000108e+03,3.410639849999999740e+01,-1.177120024999999970e+02,2.272390335000000050e+03
1.321799999999999997e+01,1.000000000000000000e+00,9.054312500000000341e+01,2.500000000000000000e+01,2.272316690000000108e+03,3.410639849999999740e+01,-1.177120024999999970e+02,2.272390335000000050e+03
1.308200000000000074e+01,1.000000000000000000e+00,9.011791666666667311e+01,2.500000000000000000e+01,2.274316636000000017e+03,3.410639783333333241e+01,-1.177120008333333345e+02,2.274391728999999941e+03
1.324200000000000088e+01,1.000000000000000000e+00,9.030791666666667084e+01,2.500000000000000000e+01,2.274316636000000017e+03,3.410639783333333241e+01,-1.177120008333333345e+02,2.274391728999999941e+03
1.284999999999999964e+01,1.000000000000000000e+00,8.979833333333334622e+01,1.000000000000000000e+02,2.274916486999999961e+03,3.410639783333333241e+01,-1.177120008333333345e+02,2.274998672000000170e+03
1.290799999999999947e+01,1.000000000000000000e+00,8.999833333333333485e+01,8.500000000000000000e+01,2.274916486999999961e+03,3.410639783333333241e+01,-1.177120008333333345e+02,2.274998672000000170e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.031833333333334224e+01,2.300000000000000000e+01,2.275716730999999982e+03,3.410639749999999992e+01,-1.177120001666666695e+02,2.275787897000000157e+03
1.324000000000000021e+01,1.000000000000000000e+00,9.051833333333333087e+01,2.300000000000000000e+01,2.275716730999999982e+03,3.410639749999999992e+01,-1.177120001666666695e+02,2.275787897000000157e+03
1.321799999999999997e+01,1.000000000000000000e+00,9.029812500000001307e+01,2.500000000000000000e+01,2.276316582999999810e+03,3.410639700000000119e+01,-1.177119996666666708e+02,2.276394076000000041e+03
1.322199999999999953e+01,1.000000000000000000e+00,9.049312500000000625e+01,2.500000000000000000e+01,2.276316582999999810e+03,3.410639700000000119e+01,-1.177119996666666708e+02,2.276394076000000041e+03
1.260800000000000054e+01,1.000000000000000000e+00,8.951833333333334508e+01,9.100000000000000000e+01,2.276916434000000208e+03,3.410639700000000119e+01,-1.177119996666666708e+02,2.276990526999999929e+03
1.266200000000000081e+01,1.000000000000000000e+00,8.971833333333333371e+01,1.000000000000000000e+02,2.276916434000000208e+03,3.410639700000000119e+01,-1.177119996666666708e+02,2.276990526999999929e+03
1.313599999999999923e+01,1.000000000000000000e+00,9.014791666666667425e+01,2.300000000000000000e+01,2.277416752000000088e+03,3.410639650000000245e+01,-1.177119993333333383e+02,2.277490882999999940e+03
1.323799999999999955e+01,1.000000000000000000e+00,9.033791666666667197e+01,2.300000000000000000e+01,2.277416752000000088e+03,3.410639650000000245e+01,-1.177119993333333383e+02,2.277490882999999940e+03
1.322199999999999953e+01,1.000000000000000000e+00,9.019833333333333769e+01,2.300000000000000000e+01,2.277716677999999774e+03,3.410639650000000245e+01,-1.177119993333333383e+02,2.277789084000000003e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.039833333333334053e+01,2.300000000000000000e+01,2.277716677999999774e+03,3.410639650000000245e+01,-1.177119993333333383e+02,2.277789084000000003e+03
1.294999999999999929e+01,1.000000000000000000e+00,9.004812500000001307e+01,4.600000000000000000e+01,2.278016603000000032e+03,3.410639650000000245e+01,-1.177119993333333383e+02,2.278098123000000214e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.024312500000000625e+01,2.500000000000000000e+01,2.278016603000000032e+03,3.410639650000000245e+01,-1.177119993333333383e+02,2.278098123000000214e+03
1.261599999999999966e+01,1.000000000000000000e+00,8.967854166666667481e+01,1.000000000000000000e+02,2.278316529000000173e+03,3.410639616666666996e+01,-1.177119988333333396e+02,2.278386033000000225e+03
1.290399999999999991e+01,1.000000000000000000e+00,8.988354166666667311e+01,1.000000000000000000e+02,2.278316529000000173e+03,3.410639616666666996e+01,-1.177119988333333396e+02,2.278386033000000225e+03
1.288799999999999990e+01,1.000000000000000000e+00,8.983812500000000512e+01,1.000000000000000000e+02,2.278616454999999860e+03,3.410639616666666996e+01,-1.177119988333333396e+02,2.278695670999999948e+03
1.294599999999999973e+01,1.000000000000000000e+00,9.003312499999999829e+01,5.700000000000000000e+01,2.278616454999999860e+03,3.410639616666666996e+01,-1.177119988333333396e+02,2.278695670999999948e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.043833333333334679e+01,2.500000000000000000e+01,2.279116773000000194e+03,3.410639616666666996e+01,-1.177119983333333266e+02,2.279185149999999794e+03
1.322400000000000020e+01,1.000000000000000000e+00,9.063833333333333542e+01,2.100000000000000000e+01,2.279116773000000194e+03,3.410639616666666996e+01,-1.177119983333333266e+02,2.279185149999999794e+03
1.284399999999999942e+01,1.000000000000000000e+00,8.978833333333334110e+01,1.000000000000000000e+02,2.279716624000000138e+03,3.410639616666666996e+01,-1.177119983333333266e+02,2.279799085999999988e+03
1.291000000000000014e+01,1.000000000000000000e+00,8.998833333333334394e+01,9.700000000000000000e+01,2.279716624000000138e+03,3.410639616666666996e+01,-1.177119983333333266e+02,2.279799085999999988e+03
1.288400000000000034e+01,1.000000000000000000e+00,8.983812500000000512e+01,1.000000000000000000e+02,2.280016549999999825e+03,3.410639616666666996e+01,-1.177119983333333266e+02,2.280096310999999787e+03
1.294599999999999973e+01,1.000000000000000000e+00,9.003312499999999829e+01,5.500000000000000000e+01,2.280016549999999825e+03,3.410639616666666996e+01,-1.177119983333333266e+02,2.280096310999999787e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.035854166666666742e+01,2.300000000000000000e+01,2.280516868000000159e+03,3.410639583333333036e+01,-1.177119978333333279e+02,2.280590513000000101e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.056354166666666572e+01,2.300000000000000000e+01,2.280516868000000159e+03,3.410639583333333036e+01,-1.177119978333333279e+02,2.280590513000000101e+03
1.313000000000000078e+01,1.000000000000000000e+00,9.013812500000000227e+01,2.100000000000000000e+01,2.281416644999999789e+03,3.410639566666666411e+01,-1.177119974999999954e+02,2.281495540999999776e+03
1.323799999999999955e+01,1.000000000000000000e+00,9.033312499999999545e+01,2.300000000000000000e+01,2.281416644999999789e+03,3.410639566666666411e+01,-1.177119974999999954e+02,2.281495540999999776e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.044833333333333769e+01,2.500000000000000000e+01,2.281716570999999931e+03,3.410639566666666411e+01,-1.177119974999999954e+02,2.281783374999999978e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.064833333333334053e+01,1.900000000000000000e+01,2.281716570999999931e+03,3.410639566666666411e+01,-1.177119974999999954e+02,2.281783374999999978e+03
1.259200000000000053e+01,1.000000000000000000e+00,8.952833333333333599e+01,9.100000000000000000e+01,2.282016496000000188e+03,3.410639566666666411e+01,-1.177119974999999954e+02,2.282093256999999994e+03
1.272000000000000064e+01,1.000000000000000000e+00,8.972833333333333883e+01,1.000000000000000000e+02,2.282016496000000188e+03,3.410639566666666411e+01,-1.177119974999999954e+02,2.282093256999999994e+03
1.322600000000000087e+01,1.000000000000000000e+00,9.018812500000001364e+01,1.900000000000000000e+01,2.282816740000000209e+03,3.410639566666666411e+01,-1.177119973333333292e+02,2.282899213000000145e+03
1.324000000000000021e+01,1.000000000000000000e+00,9.038312500000000682e+01,2.300000000000000000e+01,2.282816740000000209e+03,3.410639566666666411e+01,-1.177119973333333292e+02,2.282899213000000145e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.044833333333333769e+01,2.500000000000000000e+01,2.283116665999999896e+03,3.410639549999999787e+01,-1.177119973333333292e+02,2.283189026999999896e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.064833333333334053e+01,1.900000000000000000e+01,2.283116665999999896e+03,3.410639549999999787e+01,-1.177119973333333292e+02,2.283189026999999896e+03
1.297199999999999953e+01,1.000000000000000000e+00,9.006812500000000909e+01,3.800000000000000000e+01,2.283416592000000037e+03,3.410639549999999787e+01,-1.177119973333333292e+02,2.283497975000000224e+03
1.322400000000000020e+01,1.000000000000000000e+00,9.026312500000000227e+01,2.500000000000000000e+01,2.283416592000000037e+03,3.410639549999999787e+01,-1.177119973333333292e+02,2.283497975000000224e+03
