Range(m),Elevation(degrees),Azimuth(degrees),Reflectivity,Time Stamp(s),Latitude,Longitude,Time Stamp(s)
8.201999999999999957e+00,1.000000000000000000e+00,4.833333333333333232e-02,1.100000000000000000e+01,1.471691767999999911e+03,3.410640550000000104e+01,-1.177119655000000051e+02,1.471765566999999919e+03
8.208000000000000185e+00,1.000000000000000000e+00,2.483333333333333781e-01,1.300000000000000000e+01,1.471691767999999911e+03,3.410640550000000104e+01,-1.177119655000000051e+02,1.471765566999999919e+03
8.199999999999999289e+00,1.000000000000000000e+00,1.083333333333333370e-01,1.300000000000000000e+01,1.474791883999999982e+03,3.410640433333333021e+01,-1.177119606666666698e+02,1.474873180999999931e+03
8.194000000000000838e+00,1.000000000000000000e+00,3.083333333333333481e-01,1.300000000000000000e+01,1.474791883999999982e+03,3.410640433333333021e+01,-1.177119606666666698e+02,1.474873180999999931e+03
8.201999999999999957e+00,1.000000000000000000e+00,1.485416666666666829e-01,1.300000000000000000e+01,1.475391736000000037e+03,3.410640366666666523e+01,-1.177119591666666736e+02,1.475467615999999907e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.535416666666666985e-01,1.100000000000000000e+01,1.475391736000000037e+03,3.410640366666666523e+01,-1.177119591666666736e+02,1.475467615999999907e+03
8.208000000000000185e+00,1.000000000000000000e+00,4.585416666666666807e-01,1.300000000000000000e+01,1.476791831000000002e+03,3.410640316666666649e+01,-1.177119578333333294e+02,1.476869151999999985e+03
8.194000000000000838e+00,1.000000000000000000e+00,6.635416666666666963e-01,1.100000000000000000e+01,1.476791831000000002e+03,3.410640316666666649e+01,-1.177119578333333294e+02,1.476869151999999985e+03
8.201999999999999957e+00,1.000000000000000000e+00,3.181249999999999911e-01,1.300000000000000000e+01,1.477391681999999946e+03,3.410640250000000151e+01,-1.177119568333333319e+02,1.477464598999999907e+03
8.205999999999999517e+00,1.000000000000000000e+00,5.131250000000000533e-01,1.100000000000000000e+01,1.477391681999999946e+03,3.410640250000000151e+01,-1.177119568333333319e+02,1.477464598999999907e+03
8.194000000000000838e+00,1.000000000000000000e+00,2.783333333333333770e-01,1.100000000000000000e+01,1.480191872999999987e+03,3.410640200000000277e+01,-1.177119553333333357e+02,1.480274936999999909e+03
8.199999999999999289e+00,1.000000000000000000e+00,4.783333333333333881e-01,1.300000000000000000e+01,1.480191872999999987e+03,3.410640200000000277e+01,-1.177119553333333357e+02,1.480274936999999909e+03
8.204000000000000625e+00,1.000000000000000000e+00,4.833333333333333232e-02,1.300000000000000000e+01,1.482791670999999951e+03,3.410640133333333068e+01,-1.177119551666666695e+02,1.482873266999999942e+03
8.208000000000000185e+00,1.000000000000000000e+00,2.483333333333333781e-01,1.300000000000000000e+01,1.482791670999999951e+03,3.410640133333333068e+01,-1.177119551666666695e+02,1.482873266999999942e+03
8.215999999999999304e+00,1.000000000000000000e+00,4.285416666666666541e-01,1.300000000000000000e+01,1.483891841000000113e+03,3.410640099999999819e+01,-1.177119553333333357e+02,1.483969949999999926e+03
8.205999999999999517e+00,1.000000000000000000e+00,6.335416666666666696e-01,1.100000000000000000e+01,1.483891841000000113e+03,3.410640099999999819e+01,-1.177119553333333357e+02,1.483969949999999926e+03
8.198000000000000398e+00,1.000000000000000000e+00,2.683333333333333681e-01,1.100000000000000000e+01,1.484491692000000057e+03,3.410640083333333195e+01,-1.177119556666666682e+02,1.484587729999999965e+03
8.210000000000000853e+00,1.000000000000000000e+00,4.683333333333333792e-01,1.300000000000000000e+01,1.484491692000000057e+03,3.410640083333333195e+01,-1.177119556666666682e+02,1.484587729999999965e+03
8.204000000000000625e+00,1.000000000000000000e+00,1.283333333333333270e-01,1.300000000000000000e+01,1.485591861999999992e+03,3.410640066666666570e+01,-1.177119558333333345e+02,1.485663397999999916e+03
8.208000000000000185e+00,1.000000000000000000e+00,3.283333333333333659e-01,1.300000000000000000e+01,1.485591861999999992e+03,3.410640066666666570e+01,-1.177119558333333345e+02,1.485663397999999916e+03
8.204000000000000625e+00,1.000000000000000000e+00,2.833333333333333190e-02,1.300000000000000000e+01,1.486491639000000077e+03,3.410640049999999945e+01,-1.177119561666666669e+02,1.486594188999999915e+03
8.198000000000000398e+00,1.000000000000000000e+00,2.283333333333333048e-01,1.100000000000000000e+01,1.486491639000000077e+03,3.410640049999999945e+01,-1.177119561666666669e+02,1.486594188999999915e+03
8.201999999999999957e+00,1.000000000000000000e+00,1.083333333333333370e-01,1.300000000000000000e+01,1.486791564000000108e+03,3.410640049999999945e+01,-1.177119561666666669e+02,1.486870104000000083e+03
8.201999999999999957e+00,1.000000000000000000e+00,3.083333333333333481e-01,1.100000000000000000e+01,1.486791564000000108e+03,3.410640049999999945e+01,-1.177119561666666669e+02,1.486870104000000083e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.883333333333333637e-01,1.300000000000000000e+01,1.487591807999999901e+03,3.410640033333333321e+01,-1.177119569999999982e+02,1.487665731000000051e+03
8.201999999999999957e+00,1.000000000000000000e+00,5.883333333333333748e-01,1.100000000000000000e+01,1.487591807999999901e+03,3.410640033333333321e+01,-1.177119569999999982e+02,1.487665731000000051e+03
8.195999999999999730e+00,1.000000000000000000e+00,1.283333333333333270e-01,1.300000000000000000e+01,1.489291827999999896e+03,3.410640000000000072e+01,-1.177119596666666723e+02,1.489369578999999931e+03
8.195999999999999730e+00,1.000000000000000000e+00,3.283333333333333659e-01,1.300000000000000000e+01,1.489291827999999896e+03,3.410640000000000072e+01,-1.177119596666666723e+02,1.489369578999999931e+03
8.214000000000000412e+00,1.000000000000000000e+00,3.585416666666666474e-01,1.300000000000000000e+01,1.489591754000000037e+03,3.410640000000000072e+01,-1.177119596666666723e+02,1.489668024999999943e+03
8.208000000000000185e+00,1.000000000000000000e+00,5.635416666666666075e-01,1.300000000000000000e+01,1.489591754000000037e+03,3.410640000000000072e+01,-1.177119596666666723e+02,1.489668024999999943e+03
8.211999999999999744e+00,1.000000000000000000e+00,4.279166666666666674e-01,1.300000000000000000e+01,1.490991850000000113e+03,3.410639983333333447e+01,-1.177119608333333360e+02,1.491063022999999930e+03
8.201999999999999957e+00,1.000000000000000000e+00,6.179166666666666696e-01,1.300000000000000000e+01,1.490991850000000113e+03,3.410639983333333447e+01,-1.177119608333333360e+02,1.491063022999999930e+03
8.201999999999999957e+00,1.000000000000000000e+00,4.883333333333333415e-01,1.100000000000000000e+01,1.491291774999999916e+03,3.410639933333333573e+01,-1.177119615000000010e+02,1.491371470999999929e+03
8.214000000000000412e+00,1.000000000000000000e+00,6.883333333333333526e-01,1.100000000000000000e+01,1.491291774999999916e+03,3.410639933333333573e+01,-1.177119615000000010e+02,1.491371470999999929e+03
8.192000000000000171e+00,1.000000000000000000e+00,3.812499999999999917e-02,1.300000000000000000e+01,1.491891626000000088e+03,3.410639933333333573e+01,-1.177119615000000010e+02,1.491968276000000060e+03
8.201999999999999957e+00,1.000000000000000000e+00,2.331250000000000266e-01,1.100000000000000000e+01,1.491891626000000088e+03,3.410639933333333573e+01,-1.177119615000000010e+02,1.491968276000000060e+03
8.210000000000000853e+00,1.000000000000000000e+00,4.081250000000000155e-01,1.100000000000000000e+01,1.492391945000000078e+03,3.410639916666666949e+01,-1.177119621666666660e+02,1.492468789999999899e+03
8.210000000000000853e+00,1.000000000000000000e+00,6.031250000000000222e-01,1.300000000000000000e+01,1.492391945000000078e+03,3.410639916666666949e+01,-1.177119621666666660e+02,1.492468789999999899e+03
8.194000000000000838e+00,1.000000000000000000e+00,1.583333333333333259e-01,1.100000000000000000e+01,1.494691816999999901e+03,3.410639950000000198e+01,-1.177119636666666622e+02,1.494770837000000029e+03
8.194000000000000838e+00,1.000000000000000000e+00,3.583333333333333925e-01,1.100000000000000000e+01,1.494691816999999901e+03,3.410639950000000198e+01,-1.177119636666666622e+02,1.494770837000000029e+03
8.208000000000000185e+00,1.000000000000000000e+00,2.083333333333333426e-01,1.300000000000000000e+01,1.494991743000000042e+03,3.410639950000000198e+01,-1.177119636666666622e+02,1.495068240999999944e+03
8.201999999999999957e+00,1.000000000000000000e+00,4.083333333333333259e-01,1.100000000000000000e+01,1.494991743000000042e+03,3.410639950000000198e+01,-1.177119636666666622e+02,1.495068240999999944e+03
8.210000000000000853e+00,1.000000000000000000e+00,4.385416666666666630e-01,1.100000000000000000e+01,1.496391838000000007e+03,3.410639983333333447e+01,-1.177119655000000051e+02,1.496484077000000070e+03
8.194000000000000838e+00,1.000000000000000000e+00,6.435416666666666785e-01,1.100000000000000000e+01,1.496391838000000007e+03,3.410639983333333447e+01,-1.177119655000000051e+02,1.496484077000000070e+03
8.211999999999999744e+00,1.000000000000000000e+00,4.481249999999999956e-01,1.300000000000000000e+01,1.496691763999999921e+03,3.410639983333333447e+01,-1.177119655000000051e+02,1.496771862999999939e+03
8.210000000000000853e+00,1.000000000000000000e+00,6.431249999999999467e-01,1.100000000000000000e+01,1.496691763999999921e+03,3.410639983333333447e+01,-1.177119655000000051e+02,1.496771862999999939e+03
8.201999999999999957e+00,1.000000000000000000e+00,3.481250000000000178e-01,1.100000000000000000e+01,1.498391785000000027e+03,3.410640016666666696e+01,-1.177119671666666676e+02,1.498475903999999900e+03
8.210000000000000853e+00,1.000000000000000000e+00,5.431250000000000799e-01,1.300000000000000000e+01,1.498391785000000027e+03,3.410640016666666696e+01,-1.177119671666666676e+02,1.498475903999999900e+03
8.201999999999999957e+00,1.000000000000000000e+00,2.983333333333333393e-01,1.100000000000000000e+01,1.498691710999999941e+03,3.410640016666666696e+01,-1.177119671666666676e+02,1.498763018000000102e+03
8.201999999999999957e+00,1.000000000000000000e+00,4.983333333333332948e-01,1.300000000000000000e+01,1.498691710999999941e+03,3.410640016666666696e+01,-1.177119671666666676e+02,1.498763018000000102e+03
8.194000000000000838e+00,1.000000000000000000e+00,2.683333333333333681e-01,1.300000000000000000e+01,1.500091805999999906e+03,3.410640033333333321e+01,-1.177119675000000001e+02,1.500169192000000066e+03
8.198000000000000398e+00,1.000000000000000000e+00,4.683333333333333792e-01,1.300000000000000000e+01,1.500091805999999906e+03,3.410640033333333321e+01,-1.177119675000000001e+02,1.500169192000000066e+03
8.211999999999999744e+00,1.000000000000000000e+00,7.854166666666667629e-02,1.300000000000000000e+01,1.502391677999999956e+03,3.410640016666666696e+01,-1.177119675000000001e+02,1.502476893999999902e+03
8.201999999999999957e+00,1.000000000000000000e+00,2.835416666666666918e-01,1.300000000000000000e+01,1.502391677999999956e+03,3.410640016666666696e+01,-1.177119675000000001e+02,1.502476893999999902e+03
8.199999999999999289e+00,1.000000000000000000e+00,4.381249999999999867e-01,1.300000000000000000e+01,1.503491847999999891e+03,3.410640000000000072e+01,-1.177119668333333351e+02,1.503587931999999910e+03
8.194000000000000838e+00,1.000000000000000000e+00,6.331249999999999378e-01,1.100000000000000000e+01,1.503491847999999891e+03,3.410640000000000072e+01,-1.177119668333333351e+02,1.503587931999999910e+03
8.205999999999999517e+00,1.000000000000000000e+00,4.283333333333333437e-01,1.300000000000000000e+01,1.503791774000000032e+03,3.410640000000000072e+01,-1.177119668333333351e+02,1.503864418999999998e+03
8.205999999999999517e+00,1.000000000000000000e+00,6.283333333333332993e-01,1.100000000000000000e+01,1.503791774000000032e+03,3.410640000000000072e+01,-1.177119668333333351e+02,1.503864418999999998e+03
8.204000000000000625e+00,1.000000000000000000e+00,1.483333333333333448e-01,1.300000000000000000e+01,1.504091699000000062e+03,3.410640016666666696e+01,-1.177119666666666689e+02,1.504162565999999970e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.483333333333333837e-01,1.300000000000000000e+01,1.504091699000000062e+03,3.410640016666666696e+01,-1.177119666666666689e+02,1.504162565999999970e+03
8.198000000000000398e+00,1.000000000000000000e+00,1.779166666666666674e-01,1.300000000000000000e+01,1.505491794999999911e+03,3.410640000000000072e+01,-1.177119665000000026e+02,1.505589735000000019e+03
8.210000000000000853e+00,1.000000000000000000e+00,3.679166666666666696e-01,1.100000000000000000e+01,1.505491794999999911e+03,3.410640000000000072e+01,-1.177119665000000026e+02,1.505589735000000019e+03
8.192000000000000171e+00,1.000000000000000000e+00,3.833333333333333037e-02,1.300000000000000000e+01,1.505791719999999941e+03,3.410640000000000072e+01,-1.177119665000000026e+02,1.505866849000000002e+03
8.205999999999999517e+00,1.000000000000000000e+00,2.383333333333333692e-01,1.100000000000000000e+01,1.505791719999999941e+03,3.410640000000000072e+01,-1.177119665000000026e+02,1.505866849000000002e+03
8.205999999999999517e+00,1.000000000000000000e+00,3.583333333333333370e-01,1.100000000000000000e+01,1.506891890000000103e+03,3.410640033333333321e+01,-1.177119663333333364e+02,1.506963330000000042e+03
8.210000000000000853e+00,1.000000000000000000e+00,5.583333333333333481e-01,1.300000000000000000e+01,1.506891890000000103e+03,3.410640033333333321e+01,-1.177119663333333364e+02,1.506963330000000042e+03
8.192000000000000171e+00,1.000000000000000000e+00,4.783333333333333326e-01,1.300000000000000000e+01,1.507491741000000047e+03,3.410640033333333321e+01,-1.177119658333333376e+02,1.507593914000000041e+03
8.201999999999999957e+00,1.000000000000000000e+00,6.783333333333333437e-01,1.100000000000000000e+01,1.507491741000000047e+03,3.410640033333333321e+01,-1.177119658333333376e+02,1.507593914000000041e+03
8.189999999999999503e+00,1.000000000000000000e+00,3.183333333333333570e-01,1.100000000000000000e+01,1.508591910999999982e+03,3.410640033333333321e+01,-1.177119655000000051e+02,1.508667310999999927e+03
8.201999999999999957e+00,1.000000000000000000e+00,5.183333333333333126e-01,1.300000000000000000e+01,1.508591910999999982e+03,3.410640033333333321e+01,-1.177119655000000051e+02,1.508667310999999927e+03
8.185999999999999943e+00,1.000000000000000000e+00,4.385416666666666630e-01,1.300000000000000000e+01,1.508891836999999896e+03,3.410640033333333321e+01,-1.177119655000000051e+02,1.508965463000000000e+03
8.198000000000000398e+00,1.000000000000000000e+00,6.435416666666666785e-01,1.100000000000000000e+01,1.508891836999999896e+03,3.410640033333333321e+01,-1.177119655000000051e+02,1.508965463000000000e+03
8.214000000000000412e+00,1.000000000000000000e+00,5.081250000000000488e-01,1.300000000000000000e+01,1.509491688000000067e+03,3.410640033333333321e+01,-1.177119648333333402e+02,1.509583842999999888e+03
8.205999999999999517e+00,1.000000000000000000e+00,7.031250000000000000e-01,1.300000000000000000e+01,1.509491688000000067e+03,3.410640033333333321e+01,-1.177119648333333402e+02,1.509583842999999888e+03
8.195999999999999730e+00,1.000000000000000000e+00,3.874999999999999972e-02,1.300000000000000000e+01,1.509791613000000098e+03,3.410640033333333321e+01,-1.177119648333333402e+02,1.509865949000000001e+03
8.205999999999999517e+00,1.000000000000000000e+00,2.487500000000000266e-01,1.100000000000000000e+01,1.509791613000000098e+03,3.410640033333333321e+01,-1.177119648333333402e+02,1.509865949000000001e+03
8.195999999999999730e+00,1.000000000000000000e+00,2.833333333333333190e-02,1.300000000000000000e+01,1.511791559999999890e+03,3.410640049999999945e+01,-1.177119639999999947e+02,1.511863906000000043e+03
8.201999999999999957e+00,1.000000000000000000e+00,2.283333333333333048e-01,1.300000000000000000e+01,1.511791559999999890e+03,3.410640049999999945e+01,-1.177119639999999947e+02,1.511863906000000043e+03
8.208000000000000185e+00,1.000000000000000000e+00,3.983333333333333726e-01,1.300000000000000000e+01,1.514891675999999961e+03,3.410640000000000072e+01,-1.177119624999999985e+02,1.514963142000000062e+03
8.198000000000000398e+00,1.000000000000000000e+00,5.983333333333333837e-01,1.100000000000000000e+01,1.514891675999999961e+03,3.410640000000000072e+01,-1.177119624999999985e+02,1.514963142000000062e+03
8.183999999999999275e+00,1.000000000000000000e+00,2.485416666666666607e-01,1.100000000000000000e+01,1.515991845999999896e+03,3.410640000000000072e+01,-1.177119624999999985e+02,1.516069465000000037e+03
8.199999999999999289e+00,1.000000000000000000e+00,4.535416666666666763e-01,1.300000000000000000e+01,1.515991845999999896e+03,3.410640000000000072e+01,-1.177119624999999985e+02,1.516069465000000037e+03
8.208000000000000185e+00,1.000000000000000000e+00,3.985416666666666829e-01,1.300000000000000000e+01,1.516291770999999926e+03,3.410640000000000072e+01,-1.177119623333333323e+02,1.516367850000000089e+03
8.201999999999999957e+00,1.000000000000000000e+00,6.035416666666666430e-01,1.100000000000000000e+01,1.516291770999999926e+03,3.410640000000000072e+01,-1.177119623333333323e+02,1.516367850000000089e+03
8.198000000000000398e+00,1.000000000000000000e+00,4.681250000000000133e-01,1.300000000000000000e+01,1.517691867000000002e+03,3.410640000000000072e+01,-1.177119623333333323e+02,1.517765004999999974e+03
8.194000000000000838e+00,1.000000000000000000e+00,6.631249999999999645e-01,1.100000000000000000e+01,1.517691867000000002e+03,3.410640000000000072e+01,-1.177119623333333323e+02,1.517765004999999974e+03
8.211999999999999744e+00,1.000000000000000000e+00,3.183333333333333570e-01,1.300000000000000000e+01,1.517991792000000032e+03,3.410640000000000072e+01,-1.177119623333333323e+02,1.518062775999999985e+03
8.208000000000000185e+00,1.000000000000000000e+00,5.183333333333333126e-01,1.300000000000000000e+01,1.517991792000000032e+03,3.410640000000000072e+01,-1.177119623333333323e+02,1.518062775999999985e+03
8.198000000000000398e+00,1.000000000000000000e+00,9.833333333333332815e-02,1.100000000000000000e+01,1.518591644000000088e+03,3.410639983333333447e+01,-1.177119619999999998e+02,1.518668057999999974e+03
8.201999999999999957e+00,1.000000000000000000e+00,2.983333333333333393e-01,1.100000000000000000e+01,1.518591644000000088e+03,3.410639983333333447e+01,-1.177119619999999998e+02,1.518668057999999974e+03
8.205999999999999517e+00,1.000000000000000000e+00,3.481250000000000178e-01,1.100000000000000000e+01,1.519691812999999911e+03,3.410640000000000072e+01,-1.177119618333333335e+02,1.519765292000000045e+03
8.214000000000000412e+00,1.000000000000000000e+00,5.431250000000000799e-01,1.100000000000000000e+01,1.519691812999999911e+03,3.410640000000000072e+01,-1.177119618333333335e+02,1.519765292000000045e+03
8.201999999999999957e+00,1.000000000000000000e+00,1.483333333333333448e-01,1.100000000000000000e+01,1.519991739000000052e+03,3.410640000000000072e+01,-1.177119618333333335e+02,1.520062981999999920e+03
8.201999999999999957e+00,1.000000000000000000e+00,3.483333333333333837e-01,1.100000000000000000e+01,1.519991739000000052e+03,3.410640000000000072e+01,-1.177119618333333335e+02,1.520062981999999920e+03
8.192000000000000171e+00,1.000000000000000000e+00,1.983333333333333337e-01,1.300000000000000000e+01,1.522791928999999982e+03,3.410640000000000072e+01,-1.177119615000000010e+02,1.522864276000000018e+03
8.211999999999999744e+00,1.000000000000000000e+00,3.983333333333333171e-01,1.300000000000000000e+01,1.522791928999999982e+03,3.410640000000000072e+01,-1.177119615000000010e+02,1.522864276000000018e+03
8.195999999999999730e+00,1.000000000000000000e+00,1.483333333333333448e-01,1.300000000000000000e+01,1.523091854999999896e+03,3.410640000000000072e+01,-1.177119615000000010e+02,1.523162141999999903e+03
8.199999999999999289e+00,1.000000000000000000e+00,3.483333333333333837e-01,1.300000000000000000e+01,1.523091854999999896e+03,3.410640000000000072e+01,-1.177119615000000010e+02,1.523162141999999903e+03
8.210000000000000853e+00,1.000000000000000000e+00,2.679166666666666918e-01,1.300000000000000000e+01,1.523691706000000067e+03,3.410640000000000072e+01,-1.177119615000000010e+02,1.523769459000000097e+03
8.198000000000000398e+00,1.000000000000000000e+00,4.579166666666666941e-01,1.100000000000000000e+01,1.523691706000000067e+03,3.410640000000000072e+01,-1.177119615000000010e+02,1.523769459000000097e+03
8.198000000000000398e+00,1.000000000000000000e+00,6.833333333333332926e-02,1.300000000000000000e+01,1.526791821999999911e+03,3.410640000000000072e+01,-1.177119619999999998e+02,1.526868429000000106e+03
8.215999999999999304e+00,1.000000000000000000e+00,2.683333333333333681e-01,1.300000000000000000e+01,1.526791821999999911e+03,3.410640000000000072e+01,-1.177119619999999998e+02,1.526868429000000106e+03
8.195999999999999730e+00,1.000000000000000000e+00,1.583333333333333259e-01,1.100000000000000000e+01,1.527091748000000052e+03,3.410640016666666696e+01,-1.177119623333333323e+02,1.527177177000000029e+03
8.199999999999999289e+00,1.000000000000000000e+00,3.583333333333333925e-01,1.100000000000000000e+01,1.527091748000000052e+03,3.410640016666666696e+01,-1.177119623333333323e+02,1.527177177000000029e+03
8.199999999999999289e+00,1.000000000000000000e+00,4.783333333333333326e-01,1.300000000000000000e+01,1.528791768999999931e+03,3.410640016666666696e+01,-1.177119626666666647e+02,1.528872080999999980e+03
8.198000000000000398e+00,1.000000000000000000e+00,6.783333333333333437e-01,1.100000000000000000e+01,1.528791768999999931e+03,3.410640016666666696e+01,-1.177119626666666647e+02,1.528872080999999980e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.079166666666666718e-01,1.300000000000000000e+01,1.530491790000000037e+03,3.410640033333333321e+01,-1.177119629999999972e+02,1.530568968999999925e+03
8.192000000000000171e+00,1.000000000000000000e+00,4.979166666666666741e-01,1.300000000000000000e+01,1.530491790000000037e+03,3.410640033333333321e+01,-1.177119629999999972e+02,1.530568968999999925e+03
8.214000000000000412e+00,1.000000000000000000e+00,3.585416666666666474e-01,1.100000000000000000e+01,1.530791715000000067e+03,3.410640033333333321e+01,-1.177119629999999972e+02,1.530866246999999930e+03
8.211999999999999744e+00,1.000000000000000000e+00,5.635416666666666075e-01,1.300000000000000000e+01,1.530791715000000067e+03,3.410640033333333321e+01,-1.177119629999999972e+02,1.530866246999999930e+03
8.205999999999999517e+00,1.000000000000000000e+00,4.083333333333333814e-01,1.300000000000000000e+01,1.531891885000000002e+03,3.410640066666666570e+01,-1.177119633333333297e+02,1.531971215999999913e+03
8.192000000000000171e+00,1.000000000000000000e+00,6.083333333333333925e-01,1.100000000000000000e+01,1.531891885000000002e+03,3.410640066666666570e+01,-1.177119633333333297e+02,1.531971215999999913e+03
8.205999999999999517e+00,1.000000000000000000e+00,5.083333333333333037e-01,1.300000000000000000e+01,1.532491735999999946e+03,3.410640083333333195e+01,-1.177119633333333297e+02,1.532588218999999981e+03
8.208000000000000185e+00,1.000000000000000000e+00,7.083333333333333703e-01,1.100000000000000000e+01,1.532491735999999946e+03,3.410640083333333195e+01,-1.177119633333333297e+02,1.532588218999999981e+03
8.210000000000000853e+00,1.000000000000000000e+00,2.681250000000000022e-01,1.300000000000000000e+01,1.533591906000000108e+03,3.410640116666666444e+01,-1.177119636666666622e+02,1.533669216000000006e+03
8.204000000000000625e+00,1.000000000000000000e+00,4.631250000000000089e-01,1.100000000000000000e+01,1.533591906000000108e+03,3.410640116666666444e+01,-1.177119636666666622e+02,1.533669216000000006e+03
8.198000000000000398e+00,1.000000000000000000e+00,9.833333333333332815e-02,1.100000000000000000e+01,1.533891832000000022e+03,3.410640116666666444e+01,-1.177119636666666622e+02,1.533971921999999950e+03
8.210000000000000853e+00,1.000000000000000000e+00,2.983333333333333393e-01,1.100000000000000000e+01,1.533891832000000022e+03,3.410640116666666444e+01,-1.177119636666666622e+02,1.533971921999999950e+03
8.198000000000000398e+00,1.000000000000000000e+00,1.383333333333333359e-01,1.100000000000000000e+01,1.534191757000000052e+03,3.410640149999999693e+01,-1.177119643333333272e+02,1.534270530000000008e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.383333333333333748e-01,1.100000000000000000e+01,1.534191757000000052e+03,3.410640149999999693e+01,-1.177119643333333272e+02,1.534270530000000008e+03
8.189999999999999503e+00,1.000000000000000000e+00,1.083333333333333370e-01,1.100000000000000000e+01,1.535891777999999931e+03,3.410640166666666317e+01,-1.177119644999999934e+02,1.535964161999999988e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.083333333333333481e-01,1.100000000000000000e+01,1.535891777999999931e+03,3.410640166666666317e+01,-1.177119644999999934e+02,1.535964161999999988e+03
8.199999999999999289e+00,1.000000000000000000e+00,3.681249999999999800e-01,1.300000000000000000e+01,1.536191704000000072e+03,3.410640149999999693e+01,-1.177119651666666726e+02,1.536272412000000031e+03
8.192000000000000171e+00,1.000000000000000000e+00,5.631249999999999867e-01,1.300000000000000000e+01,1.536191704000000072e+03,3.410640149999999693e+01,-1.177119651666666726e+02,1.536272412000000031e+03
8.194000000000000838e+00,1.000000000000000000e+00,2.483333333333333226e-01,1.300000000000000000e+01,1.537591799000000037e+03,3.410640149999999693e+01,-1.177119661666666701e+02,1.537668014999999968e+03
8.201999999999999957e+00,1.000000000000000000e+00,4.483333333333333615e-01,1.300000000000000000e+01,1.537591799000000037e+03,3.410640149999999693e+01,-1.177119661666666701e+02,1.537668014999999968e+03
8.204000000000000625e+00,1.000000000000000000e+00,2.983333333333333393e-01,1.100000000000000000e+01,1.539291819999999916e+03,3.410640183333333653e+01,-1.177119679999999988e+02,1.539361427000000049e+03
8.195999999999999730e+00,1.000000000000000000e+00,4.983333333333332948e-01,1.300000000000000000e+01,1.539291819999999916e+03,3.410640183333333653e+01,-1.177119679999999988e+02,1.539361427000000049e+03
8.198000000000000398e+00,1.000000000000000000e+00,1.383333333333333359e-01,1.300000000000000000e+01,1.539891671000000088e+03,3.410640183333333653e+01,-1.177119679999999988e+02,1.539968047000000070e+03
8.199999999999999289e+00,1.000000000000000000e+00,3.383333333333333748e-01,1.100000000000000000e+01,1.539891671000000088e+03,3.410640183333333653e+01,-1.177119679999999988e+02,1.539968047000000070e+03
8.192000000000000171e+00,1.000000000000000000e+00,4.083333333333333814e-01,1.100000000000000000e+01,1.540991841000000022e+03,3.410640233333333526e+01,-1.177119691666666625e+02,1.541064663999999993e+03
8.208000000000000185e+00,1.000000000000000000e+00,6.083333333333333925e-01,1.100000000000000000e+01,1.540991841000000022e+03,3.410640233333333526e+01,-1.177119691666666625e+02,1.541064663999999993e+03
8.208000000000000185e+00,1.000000000000000000e+00,1.883333333333333248e-01,1.100000000000000000e+01,1.544991733999999951e+03,3.410640266666666776e+01,-1.177119715000000042e+02,1.545071498000000020e+03
8.205999999999999517e+00,1.000000000000000000e+00,3.883333333333333082e-01,1.300000000000000000e+01,1.544991733999999951e+03,3.410640266666666776e+01,-1.177119715000000042e+02,1.545071498000000020e+03
8.185999999999999943e+00,1.000000000000000000e+00,4.683333333333333792e-01,1.300000000000000000e+01,1.545791977999999972e+03,3.410640233333333526e+01,-1.177119720000000029e+02,1.545868134999999938e+03
8.194000000000000838e+00,1.000000000000000000e+00,6.683333333333333348e-01,1.100000000000000000e+01,1.545791977999999972e+03,3.410640233333333526e+01,-1.177119720000000029e+02,1.545868134999999938e+03
8.204000000000000625e+00,1.000000000000000000e+00,3.583333333333333370e-01,1.100000000000000000e+01,1.546391828999999916e+03,3.410640200000000277e+01,-1.177119720000000029e+02,1.546464193000000023e+03
8.198000000000000398e+00,1.000000000000000000e+00,5.583333333333333481e-01,1.300000000000000000e+01,1.546391828999999916e+03,3.410640200000000277e+01,-1.177119720000000029e+02,1.546464193000000023e+03
8.204000000000000625e+00,1.000000000000000000e+00,2.683333333333333681e-01,1.300000000000000000e+01,1.546991680000000088e+03,3.410640200000000277e+01,-1.177119720000000029e+02,1.547071824999999990e+03
8.201999999999999957e+00,1.000000000000000000e+00,4.683333333333333792e-01,1.300000000000000000e+01,1.546991680000000088e+03,3.410640200000000277e+01,-1.177119720000000029e+02,1.547071824999999990e+03
8.201999999999999957e+00,1.000000000000000000e+00,5.085416666666666696e-01,1.300000000000000000e+01,1.547791924000000108e+03,3.410640183333333653e+01,-1.177119718333333367e+02,1.547859472000000096e+03
8.208000000000000185e+00,1.000000000000000000e+00,7.135416666666667407e-01,1.100000000000000000e+01,1.547791924000000108e+03,3.410640183333333653e+01,-1.177119718333333367e+02,1.547859472000000096e+03
8.201999999999999957e+00,1.000000000000000000e+00,4.881249999999999756e-01,1.300000000000000000e+01,1.548091850000000022e+03,3.410640183333333653e+01,-1.177119711666666717e+02,1.548171785000000000e+03
